29AUG2017|SAIF|0830|Saif Textile|18.58|18.8|17.8|18.75|2000|||
29AUG2017|SJTM|0830|Sajjad Tex.|5.55|5.59|4.72|4.96|1500|||
29AUG2017|SANE|0830|Salman Noman|6.8|7.6|6.3|6.31|30500|||
29AUG2017|SNAI|0830|Sana Industries|60|62.9|57|57|1500|||
29AUG2017|SRSM|0830|Sargoda Spinning|18|18|18|18|500|||
29AUG2017|SHCM|0830|Shadman Cotton|6.47|6.5|0|6.5|0|||
29AUG2017|SUTM|0830|Sunrays Textile|190|186|186|190|100|||
29AUG2017|FML|0831|Feroze 1888|81.19|82|82|82|500|||
29AUG2017|SMTM|0831|Samin Textile|6.22|6.05|6|6.01|6000|||
29AUG2017|SERF|0831|Service Fabrics|8.3|7.98|7.3|7.4|147000|||
29AUG2017|STJT|0831|Shahtaj Textile|114.71|109|109|114.71|200|||
29AUG2017|YOUW|0831|Yousuf Weaving|8.52|8.98|7.7|7.83|401500|||
29AUG2017|CHBL|0829|Chenab Limited|5.21|5.2|5|5|45500|||
29AUG2017|CLCPS|0829|Chenab Ltd.(Pref)|2.35|2.3|2.21|2.22|47500|||
29AUG2017|CRTM|0829|Crescent Tex.|40.84|42.88|38.8|38.98|2059500|||
29AUG2017|NCL|0829|Nishat (Chun.)|52.49|52.9|51.5|52.45|273500|||
29AUG2017|REWM|0829|Reliance Weaving|37.63|35.75|35.75|35.75|1000|||
29AUG2017|GFIL|0829|Ghazi Fabrics|7.34|6.65|6.61|6.61|1000|||
29AUG2017|GATM|0829|Gul Ahmed|37.68|37.5|35.8|35.91|553500|||
29AUG2017|HAEL|0829|Hala Enterprise|8.5|8.8|8.8|8.8|500|||
29AUG2017|JUBS|0829|Jubilee Spinning|7.26|7.2|6.6|6.93|2500|||
29AUG2017|KML|0829|Kohinoor Mills|36|34.5|34.2|34.2|2500|||
29AUG2017|KOIL|0829|Kohinoor Ind.|6.28|6|5.78|6|12000|||
29AUG2017|BTL|0829|Blessed Tex.|230|230|230|230|1000|||
29AUG2017|KTML|0829|Kohinoor Textile|95.15|98|92|97.75|36700|||
29AUG2017|ANL|0829|Azgard Nine|14.89|14.89|13.89|13.89|13883500|||
29AUG2017|MTIL|0829|Mian Textile|4.7|4.06|4.06|4.06|500|||
29AUG2017|MFTM|0829|Mohd.Farooq|4.58|4.69|4.41|4.48|10000|||
29AUG2017|NML|0829|Nishat Mills Ltd|147.84|147.84|141.75|142.51|431000|||
29AUG2017|STML|0829|Shams Textile|35|36.5|35.8|35.8|2000|||
29AUG2017|TOWL|0829|Towellers Limited|111.7|115|106.12|110.03|279500|||
29AUG2017|QUET|0829|Quetta Textile|23.5|23.48|23.48|23.48|100000|||
29AUG2017|BNWM|0835|Bannu Woollen|59|59.99|57|59.5|21000|||
